0x0	27
0xb	42
0xef	6
0x116	6
0x1a1	6
0x1d7	6
0x1fc	6
0x238	6
0x25d	6
0x293	6
0x2c9	6
0x2fa	6
0x321	6
0x350	6
0x3db	6
0x411	6
0x447	6
0x47e	6
0xc86	0
0xca0	0
0xe3	7
0xf3	15
0x24fec	46
0x498	232
0x11a	15
0x2501f	101
0x1a5	52
0x26903	46
0x1db	15
0x26936	40
0x5fe	215
0x200	67
0x26967	46
0x23c	15
0x2699a	40
0x716	215
0x261	52
0x269cb	46
0x297	52
0x269fe	46
0x2cd	46
0x26a31	40
0x2fe	15
0x26a62	46
0x325	15
0x32d	68
0x9df	240
0x354	15
0x26a95	101
0x3df	52
0x28379	46
0x415	52
0x283ac	46
0x44b	61
0x283df	40
0x482	46
0x496	1
0xc87	23
0xca1	20
0xc8c	19
0xca5	21
0x8473e	0
0x8513e	0
0x85b3e	0
0x8653e	0
0x86f3e	0
0x8793e	0
0x8833e	0
0x88d3e	0
0x8973e	0
0x8a13e	0
0x8ab3e	0
0x8b53e	0
0x8bf3e	0
0x8c93e	0
0x8d33e	0
0x8dd3e	0
0xe8	19
0x10f	19
0x19a	19
0x1d0	19
0x1f5	19
0x231	19
0x256	19
0x28c	19
0x2c2	19
0x2f3	19
0x31a	19
0x349	19
0x3d4	19
0x40a	19
0x440	19
0x477	19
0xc7b	29
0xc92	38
0x5f	22
0x3e	22
0x49	22
0x54	22
0x6a	22
0x75	22
0x80	22
0x8b	22
0x96	22
0xa1	22
0xac	22
0xb7	22
0xc2	22
0xcd	22
0xd8	22
0x1730x10f	77
0x1730x349	77
0x14f0x10f	35
0x14f0x349	35
0x15f0x10f	51
0x15f0x349	51
0x1570x10f	18
0x1570x349	18
0x1460x10f	26
0x1460x349	26
0x18c0x10f	30
0x18c0x349	30
0x511B0x11a	248
0x4b9B0x11a	594
0x509B0x11a	22
0x5240x4b9B0x11a	69
0x5320x4b9B0x11a	250
0x5460x4b9B0x11a	35
0x590B0x1a5	6
0x557B0x1a5	26
0x589B0x1a5	20
0x594B0x1a5	6736
0x561B0x1a5	366
0x604B0x200	640
0x648B0x200	5372
0x67dB0x200	5112
0x6a6B0x200	6748
0x736B0x261	6
0x75eB0x261	6
0x71cB0x261	265
0x73aB0x261	237
0x762B0x261	230
0x775B0x261	5315
0x7a0B0x261	7869
0x835B0x261	12
0x836B0x261	12
0x86eB0x297	5167
0x83dB0x297	382
0x89aB0x297	27
0x2845eB0x297	1927
0x8aaB0x297	5162
0x32c08B0x297	1927
0x939B0x2cd	297
0x972B0x2fe	6
0x958B0x2fe	265
0x976B0x2fe	6018
0x9dbB0x2fe	12
0xa46B0x354	248
0x9eeB0x354	594
0xa3eB0x354	22
0x5240x9eeB0x354	69
0x5320x9eeB0x354	250
0x5460x9eeB0x354	35
0xa8cB0x3df	311
0xab5B0x3df	5371
0xaeaB0x3df	6685
0xb4cB0x415	383
0xb84B0x415	6745
0xbf1B0x44b	363
0xc35B0x482	6
0xc4aB0x482	6
0xc1eB0x482	259
0xc39B0x482	48
0xc4eB0x482	5261
0xc77B0x482	12
0x28410B0x11a	22
0x28437B0x11a	22
0x32be10x4b9B0x11a	22
0x5f8B0x1a5	19
0x70eB0x200	23
0x837B0x261	19
0x3d363B0x297	21
0x3d389B0x297	21
0x953B0x2cd	17
0x9dcB0x2fe	12
0x32b93B0x354	22
0x32bbaB0x354	22
0x32be10x9eeB0x354	22
0xb46B0x3df	19
0xbebB0x415	19
0xc18B0x44b	19
0xc78B0x482	11
