0x0	0x0
0x40	0x40
0xf	0xf
0x4	0x4
0x8	0x8
0x1f	0x1f
0x2	0x2
0x5	0x5
0x7	0x7
0x9	0x9
0xd	0xd
0x10	0x10
0x12	0x12
0x14	0x14
0x19	0x19
0x1a	0x1a
0x24	0x24
0x25	0x25
0x2a	0x2a
0x2f	0x2f
0x30	0x30
0x35	0x35
0x3a	0x3a
0x45	0x45
0x4b	0x4b
0x50	0x50
0x56	0x56
0x5b	0x5b
0x61	0x61
0x66	0x66
0x6b	0x6b
0x71	0x71
0x76	0x76
0x7c	0x7c
0x81	0x81
0x87	0x87
0x8c	0x8c
0x92	0x92
0x97	0x97
0x9d	0x9d
0xa2	0xa2
0xa7	0xa7
0xad	0xad
0xb2	0xb2
0xb3	0xb3
0xb8	0xb8
0xbd	0xbd
0xc3	0xc3
0xc8	0xc8
0xce	0xce
0xd3	0xd3
0xd9	0xd9
0xde	0xde
0xe4	0xe4
0xe9	0xe9
0xee	0xee
0xf4	0xf4
0xf9	0xf9
0xff	0xff
0x104	0x104
0x10a	0x10a
0x10f	0x10f
0x115	0x115
0x11a	0x11a
0x11f	0x11f
0x125	0x125
0x12a	0x12a
0x12b	0x12b
0x130	0x130
0x135	0x135
0x136	0x136
0x13b	0x13b
0x140	0x140
0x146	0x146
0x14b	0x14b
0x151	0x151
0x156	0x156
0x15c	0x15c
0x161	0x161
0x167	0x167
0x16c	0x16c
0x171	0x171
0x177	0x177
0x17c	0x17c
0x182	0x182
0x187	0x187
0x18d	0x18d
0x192	0x192
0x198	0x198
0x19d	0x19d
0x1a3	0x1a3
0x1a8	0x1a8
0x1ad	0x1ad
0x1b3	0x1b3
0x1b8	0x1b8
0x1b9	0x1b9
0x1be	0x1be
0x1c3	0x1c3
0x1c9	0x1c9
0x1ce	0x1ce
0x1d4	0x1d4
0x1d9	0x1d9
0x1df	0x1df
0x1e4	0x1e4
0x1ea	0x1ea
0x1ef	0x1ef
0x1f4	0x1f4
0x1fa	0x1fa
0x1ff	0x1ff
0x205	0x205
0x20a	0x20a
0x210	0x210
0x215	0x215
0x21b	0x21b
0x220	0x220
0x225	0x225
0x22a	0x22a
0x22b	0x22b
0x236	0x236
0x238	0x238
0x239	0x239
0x23d	0x23d
0x243	0x243
0x246	0x246
0x249	0x249
0x24a	0x24a
0x24c	0x24c
0x24e	0x24e
0x253	0x253
0x258	0x258
0x25f	0x25f
0x261	0x261
0x262	0x262
0x266	0x266
0x26c	0x26c
0x26f	0x26f
0x272	0x272
0x273	0x273
0x275	0x275
0x277	0x277
0x27c	0x27c
0x281	0x281
0x286	0x286
0x288	0x288
0x289	0x289
0x28e	0x28e
0x293	0x293
0x295	0x295
0x298	0x298
0x29c	0x29c
0x29e	0x29e
0x29f	0x29f
0x2a3	0x2a3
0x2a9	0x2a9
0x2ac	0x2ac
0x2b1	0x2b1
0x2b3	0x2b3
0x2b4	0x2b4
0x2b9	0x2b9
0x2be	0x2be
0x2c0	0x2c0
0x2c3	0x2c3
0x2c7	0x2c7
0x2c9	0x2c9
0x2ca	0x2ca
0x2ce	0x2ce
0x2d4	0x2d4
0x2d7	0x2d7
0x2de	0x2de
0x2e0	0x2e0
0x2e1	0x2e1
0x2e5	0x2e5
0x2eb	0x2eb
0x2ee	0x2ee
0x2f1	0x2f1
0x2f2	0x2f2
0x2f4	0x2f4
0x2f6	0x2f6
0x2fb	0x2fb
0x300	0x300
0x305	0x305
0x307	0x307
0x308	0x308
0x30d	0x30d
0x312	0x312
0x314	0x314
0x317	0x317
0x31b	0x31b
0x31d	0x31d
0x31e	0x31e
0x322	0x322
0x328	0x328
0x32b	0x32b
0x32e	0x32e
0x32f	0x32f
0x331	0x331
0x333	0x333
0x338	0x338
0x33d	0x33d
0x344	0x344
0x347	0x347
0x34a	0x34a
0x34b	0x34b
0x34d	0x34d
0x34f	0x34f
0x354	0x354
0x359	0x359
0x360	0x360
0x362	0x362
0x363	0x363
0x367	0x367
0x36d	0x36d
0x370	0x370
0x375	0x375
0x377	0x377
0x378	0x378
0x37d	0x37d
