0x0	1
0xb	1
0x3f	1
0x4a	1
0x55	1
0x60	1
0x6b	1
0x76	1
0x81	1
0x8c	1
0x97	1
0xa2	1
0xad	1
0xb8	1
0xc3	1
0xce	1
0xd9	1
0xe4	1
0xe5	1
0xed	1
0xee	1
0xf0	1
0xf7	1
0xfb	1
0x103	1
0x128	1
0x131	1
0x139	1
0x144	1
0x158	1
0x171	1
0x17f	1
0x186	1
0x18a	1
0x1bf	1
0x1d9	1
0x1e0	1
0x1e4	1
0x1ec	1
0x202	1
0x209	1
0x20d	1
0x215	1
0x217	1
0x21e	1
0x222	1
0x276	1
0x290	1
0x297	1
0x29b	1
0x2a3	1
0x2b9	1
0x2c0	1
0x2c4	1
0x2cc	1
0x2e2	1
0x2e9	1
0x2ed	1
0x2f5	1
0x30b	1
0x312	1
0x316	1
0x31e	1
0x334	1
0x33b	1
0x33f	1
0x36b	1
0x381	1
0x388	1
0x38c	1
0x394	1
0x3d6	1
0x3dd	1
0x3e1	1
0x3e9	1
0x3ff	1
0x406	1
0x40a	1
0x412	1
0x437	1
0x440	1
0x448	1
0x453	1
0x467	1
0x480	1
0x48e	1
0x495	1
0x499	1
0x4ce	1
0x4e8	1
0x4f0	1
0x4f2	1
0x4f9	1
0x4fd	1
0x548	1
0x55e	2
0x56d	2
0x571	2
0x588	2
0x59f	2
0x5bc	2
0x5d3	2
0x5e2	2
0x5e6	2
0x638	2
0x6e0	2
0x6e4	2
0x6e5	2
0x6e9	1
0x722	1
0x80f	1
0x815	1
0x81b	1
0x8b9	1
0x8c0	1
0x8c2	1
0x94b	1
0x98f	1
0x996	1
0x99b	1
0x9a2	1
0x9a6	1
0x9f8	1
0xa8d	1
0xb5f	1
0xc49	1
0xc50	1
0xc55	1
0xc5b	1
0xc61	1
0xc67	1
0xcac	1
0xcb1	1
0xcd7	1
0xcde	1
0xce1	1
0xd31	1
0xd39	1
0xd4c	1
0xd5a	1
0xd6e	1
0xd7f	1
0xdcb	1
0xdd0	1
0xdd7	1
0xddb	1
0xe2d	1
0xec2	1
0xf6f	1
0xf75	1
0xff7	1
0xffd	4
0x100f	4
0x101a	4
0x101b	4
0x101e	4
0x1025	4
0x1026	4
0x102a	4
0x1031	2
0x103e	2
0x103f	2
0x1046	2
0x104d	7
0x1060	7
0x1061	7
0x1065	7
0x106c	3
0x1079	3
0x107a	3
0x1080	3
0x23764	1
0x2378b	1
0x237b2	1
0x50f92	1
0x51992	1
0x52392	1
0x52d92	1
0x53792	1
0x54192	1
0x54b92	1
0x55592	1
0x55f92	1
0x56992	1
0x57392	1
0x57d92	1
0x58792	1
0x59192	1
0x59b92	1
0x5a592	1
